Asset,Weights
Asset_132,0.015363864084847282
Asset_133,0.022573523082983667
Asset_134,0.010172558048182633
Asset_135,0.014862803759608538
Asset_136,0.03242289736632858
Asset_137,0.0021114474694026056
Asset_138,0.02183381987679612
Asset_139,0.0032934107211359987
Asset_140,0.0007582972915557076
Asset_141,0.019342394728825624
Asset_142,-0.004415449616067253
Asset_143,0.012239255227625227
Asset_144,0.002324598416443535
Asset_145,0.023247511834919243
Asset_146,0.02321447810481616
Asset_147,0.01255554607599411
Asset_148,0.026382352790477757
Asset_149,0.003917000708363357
Asset_150,0.003048802238708374
Asset_151,0.03468467130794292
Asset_152,0.004696026800706248
Asset_153,-0.0023300505611791567
Asset_154,0.0007030688471300678
Asset_155,0.026078262842835383
Asset_156,-0.011408470179770685
Asset_157,0.0038909889996260787
Asset_158,0.013308667564608294
Asset_159,0.004098073809455657
Asset_160,0.002383828885570383
Asset_161,0.03705472333266547
Asset_162,0.002259279088365056
Asset_163,-0.0020828454105029028
Asset_164,0.014347973702105762
Asset_165,0.01128291634725382
Asset_166,0.019916346414265772
Asset_167,0.03103634949774467
Asset_168,0.0051858494673828
Asset_169,0.0045201620700395795
Asset_170,-0.003982903356369888
Asset_171,-0.002403731985717122
Asset_172,0.002154932862318531
Asset_173,0.0027790007839346214
Asset_174,0.000634060334162793
Asset_175,0.0025805339267028844
Asset_176,0.00014800674865725902
Asset_177,0.013896472053962283
Asset_178,0.01159211952473792
Asset_179,-0.009634775852387647
Asset_180,0.005227718786731123
Asset_181,0.02282569425800526
Asset_182,0.0036576358239458796
Asset_183,-0.009591201322486649
Asset_184,-0.004511976497120239
Asset_185,0.00030561318966256044
Asset_186,-0.003067617765134687
Asset_187,0.011285530770109657
Asset_188,0.003919544177386942
Asset_189,0.02137977409441978
Asset_190,0.01694942044663476
Asset_191,0.009788693783431108
Asset_192,0.013122718569395045
Asset_193,-0.0005769083127011721
Asset_194,0.002103911045128991
Asset_195,0.01958910261082296
Asset_196,0.026639046410680673
Asset_197,0.024684373441683997
Asset_198,-0.00046760714763743243
Asset_199,0.012294719757723074
Asset_200,0.014246745057929612
Asset_201,-0.013968417313536796
Asset_202,-0.010053435031368057
Asset_203,-0.004036184674762154
Asset_204,-0.001106515040627408
Asset_205,-0.0020240698888360463
Asset_206,-0.016980030352126235
Asset_207,-0.008401151947429979
Asset_208,-0.0017382243257478463
Asset_209,-0.02461977295568495
Asset_210,-0.0037090783762083594
Asset_211,-0.0034695044138154173
Asset_212,0.005921359114859294
Asset_213,0.006894734941561762
Asset_214,-0.0014795853511656886
Asset_215,0.011803697808760887
Asset_216,-0.004270243080611384
Asset_217,-0.0076945161156048904
Asset_218,-0.02453731057191921
Asset_219,0.022010235658835378
Asset_220,0.01382625380692155
Asset_221,-0.015860901731032676
Asset_222,0.002255842343903548
Asset_223,-0.013246536046199851
Asset_224,0.0015904353423423577
Asset_225,-0.0007665952345884909
Asset_226,0.00673578504935844
Asset_227,0.01705745673988682
Asset_228,-0.018400835658059278
Asset_229,-0.010907998272199878
Asset_230,-0.006154798590746469
Asset_231,-0.0038659739095009407
Asset_232,0.010274596638313063
Asset_233,0.004374252615744188
Asset_234,0.0009888288706401702
Asset_235,0.0008112545183466863
Asset_236,0.020360950270532623
Asset_237,-0.004157974590265352
Asset_238,0.022582908572901277
Asset_239,-0.009235608432735437
Asset_240,0.02251069450364508
Asset_241,0.006321903375784924
Asset_242,-0.005826867059371663
Asset_243,-0.009086209182094681
Asset_244,-0.008750253452148023
Asset_245,-0.001016771360865802
Asset_246,-0.008869286867941955
Asset_247,-0.0006388584878938511
Asset_248,-0.01288163635784037
Asset_249,0.02111998097042338
Asset_250,0.0107650280631575
Asset_251,0.010340588746981676
Asset_252,-0.006786549316104706
Asset_253,-0.0012367180393157776
Asset_254,-0.02315701399981982
Asset_255,0.004233805666292316
Asset_256,-0.008675527183328462
Asset_257,-0.0033081206709135347
Asset_258,0.004899988275600593
Asset_259,0.010935856863517847
Asset_260,-0.01151911856564262
Asset_261,0.02209911388788874
Asset_262,0.001858265579379146
Asset_263,-0.013007762165980855
Asset_264,-0.0011606177991671665
Asset_265,-0.006449114494252763
Asset_266,-0.001237255836856168
Asset_267,0.006437913001278822
Asset_268,0.001088637199400668
Asset_269,-0.006419321872986333
Asset_270,0.0005802171691388843
Asset_271,0.011343365918672172
Asset_272,-0.00845491021376702
Asset_273,-0.01889885075572025
Asset_274,-0.004430809790734807
Asset_275,-0.0002923408641702684
Asset_276,-0.00037366089979982297
Asset_277,-0.009623425708124097
Asset_278,0.004850859436543403
Asset_279,0.011257961965823552
Asset_280,-0.022564530976528423
Asset_281,-0.0010364867194475084
Asset_282,-0.009257233004985224
Asset_283,0.018623774509062854
Asset_284,-0.0043020550725735105
Asset_285,0.01563927925602401
Asset_286,0.002378396251579452
Asset_287,-0.008213320188451965
Asset_288,0.011476201359951166
Asset_289,0.0028458781107982578
Asset_290,0.008302621745222918
Asset_291,-0.0026665080519512256
Asset_292,-0.00367221937898745
