α1,p1,q1,c1_1,c2_1,diff
0.4941,12.777347046638738,1.499999999999882,0.9534668357588144,0.5465331642410677,0.40693367151774673
0.4942,12.778751677582832,1.4999999999991178,0.9534777613070357,0.5465222386920822,0.4069555226149535
0.4943,12.780156227127964,1.5000000000003078,0.9534886846109742,0.5465113153893335,0.40697736922164074
0.4944,12.781560696638364,1.499999999999762,0.9534996056740178,0.546500394325744,0.40699921134827377
0.4945,12.782965085204541,1.4999999999999551,0.9535105244961602,0.546489475503795,0.40702104899236524
0.4946,12.784369392826502,1.5000000000008953,0.9535214410787519,0.5464785589221434,0.40704288215660855
0.4947,12.785773620413728,1.5000000000001275,0.9535323554244981,0.5464676445756292,0.40706471084886886
0.4948,12.787177767056738,1.500000000000124,0.9535432675333924,0.5464567324667315,0.4070865350666608
0.4949,12.788581832755526,1.5000000000008922,0.9535541774067828,0.5464458225941095,0.4071083548126734
0.495,12.78998581841958,1.4999999999999787,0.9535650850473711,0.5464349149526075,0.4071301700947636
0.4951,12.791389723139417,1.499999999999854,0.9535759904551504,0.5464240095447034,0.407151980910447
0.4952,12.792793546915032,1.5000000000005254,0.9535868936314678,0.5464131063690575,0.40717378726241027
0.4953,12.79419729065592,1.49999999999954,0.9535977945790203,0.5464022054205195,0.40719558915850074
0.4954,12.795600953452588,1.4999999999993672,0.9536086932978016,0.5463913067015655,0.4072173865962361
0.4955,12.79700453530503,1.500000000000013,0.9536195897891561,0.546380410210857,0.407239179578299
0.4956,12.798408037122746,1.499999999999027,0.9536304840557777,0.5463695159432492,0.40726096811252843
0.4957,12.799811457541495,1.5000000000001044,0.9536413760969848,0.5463586239031194,0.40728275219386545
0.4958,12.801214797925514,1.499999999999565,0.9536522659161443,0.5463477340834207,0.4073045318327235
0.4959,12.802618057365311,1.4999999999998743,0.9536631535132483,0.546336846486626,0.4073263070266223
0.496,12.804021236315634,1.4999999999998104,0.9536740388903122,0.5463259611094982,0.40734807778081406
0.4961,12.80542433477648,1.4999999999993807,0.9536849220486763,0.5463150779507044,0.40736984409797183
0.4962,12.806827352293105,1.4999999999998206,0.9536958029890072,0.5463041970108133,0.4073916059781939
0.4963,12.808230289320255,1.4999999999999085,0.9537066817133174,0.5462933182865911,0.4074133634267263
0.4964,12.80963314585793,1.4999999999996516,0.9537175582229449,0.5462824417767067,0.4074351164462382
0.4965,12.811035921906132,1.4999999999990568,0.9537284325192273,0.5462715674798294,0.40745686503939793
0.4966,12.812438617010113,1.4999999999993576,0.9537393046028302,0.5462606953965274,0.40747860920630274
0.4967,12.81384123116987,1.5000000000005596,0.95375017447509,0.5462498255254695,0.4075003489496205
0.4968,12.815243765294897,1.5000000000002163,0.9537610421386864,0.54623895786153,0.4075220842771564
0.4969,12.816646218475707,1.5000000000007874,0.9537719075936116,0.5462280924071757,0.4075438151864359
0.497,12.81804859162178,1.4999999999998261,0.9537827708425419,0.5462172291572842,0.4075655416852577
0.4971,12.819450883823636,1.499999999999791,0.9537936318854697,0.5462063681143213,0.4075872637711484
0.4972,12.820853095081272,1.500000000000687,0.953804490723729,0.5461955092769581,0.4076089814467708
